district,year,age_range,spanish_men,spanish_women,spanish_total,foreign_total,total,spanish_men_ref,spanish_women_ref,spanish_total_ref,foreign_total_ref,total_ref,spanish_men_ratio,spanish_women_ratio,spanish_total_ratio,foreign_total_ratio,total_ratio
Vicálvaro,2010,85-100,242,530,772,10,782,155,376,531,10,541,1.5612903225806452,1.4095744680851063,1.4538606403013183,1.0,1.44547134935305
Vicálvaro,2011,85-100,270,569,839,9,848,155,376,531,10,541,1.7419354838709677,1.5132978723404256,1.5800376647834276,0.9,1.567467652495379
Vicálvaro,2012,85-100,290,611,901,4,905,155,376,531,10,541,1.8709677419354838,1.625,1.6967984934086628,0.4,1.6728280961182995
Vicálvaro,2013,85-100,302,663,965,8,973,155,376,531,10,541,1.9483870967741936,1.7632978723404256,1.817325800376648,0.8,1.798521256931608
Vicálvaro,2014,85-100,352,700,1052,7,1059,155,376,531,10,541,2.270967741935484,1.8617021276595744,1.9811676082862524,0.7,1.9574861367837337
Vicálvaro,2015,85-100,414,756,1170,9,1179,155,376,531,10,541,2.670967741935484,2.0106382978723403,2.2033898305084745,0.9,2.1792975970425137
Vicálvaro,2016,85-100,464,799,1263,11,1274,155,376,531,10,541,2.9935483870967743,2.125,2.378531073446328,1.1,2.354898336414048
Vicálvaro,2017,85-100,506,880,1386,9,1395,155,376,531,10,541,3.264516129032258,2.3404255319148937,2.610169491525424,0.9,2.578558225508318
Vicálvaro,2004,Total,27245,27689,54934,6375,61309,27245,27689,54934,6375,61309,1.0,1.0,1.0,1.0,1.0
Vicálvaro,2005,Total,27944,28419,56363,7881,64244,27245,27689,54934,6375,61309,1.0256560836850799,1.026364260175521,1.0260130338224052,1.236235294117647,1.0478722536658565
Vicálvaro,2006,Total,28537,29095,57632,9297,66929,27245,27689,54934,6375,61309,1.0474215452376583,1.0507782874065514,1.0491134816325045,1.4583529411764706,1.0916668025901581
Vicálvaro,2007,Total,27979,28709,56688,9554,66242,27245,27689,54934,6375,61309,1.0269407230684529,1.0368377333959333,1.031929224159901,1.4986666666666666,1.0804612699603646
Vicálvaro,2008,Total,28400,29337,57737,11035,68772,27245,27689,54934,6375,61309,1.0423930996513122,1.059518220231861,1.05102486620308,1.7309803921568627,1.121727641944902
Vicálvaro,2009,Total,28794,29743,58537,11742,70279,27245,27689,54934,6375,61309,1.056854468709855,1.0741810827404383,1.0655877962646085,1.8418823529411765,1.146308046126996
Vicálvaro,2010,Total,29009,29935,58944,11976,70920,27245,27689,54934,6375,61309,1.064745824922004,1.0811152443208494,1.072996686933411,1.8785882352941177,1.1567632810843433
Vicálvaro,2011,Total,29231,30416,59647,11825,71472,27245,27689,54934,6375,61309,1.0728941090108277,1.0984867636967748,1.0857938617249792,1.8549019607843138,1.1657668531536969
Vicálvaro,2012,Total,29514,30708,60222,10703,70925,27245,27689,54934,6375,61309,1.0832813360249587,1.1090324677669834,1.0962609677067026,1.6789019607843136,1.1568448351791742
Vicálvaro,2013,Total,29657,31106,60763,9794,70557,27245,27689,54934,6375,61309,1.0885300055055973,1.123406406876377,1.106109149160811,1.5363137254901962,1.1508424537996054
Vicálvaro,2014,Total,29794,31399,61193,8691,69884,27245,27689,54934,6375,61309,1.0935584510919434,1.1339882263714833,1.1139367240688827,1.3632941176470588,1.139865272635339
Vicálvaro,2015,Total,29968,31697,61665,7795,69460,27245,27689,54934,6375,61309,1.0999449440264268,1.1447506229910795,1.1225288528051844,1.2227450980392156,1.1329494853936617
Vicálvaro,2016,Total,30151,31964,62115,7843,69958,27245,27689,54934,6375,61309,1.1066617728023491,1.1543934414388386,1.130720500964794,1.2302745098039216,1.1410722732388394
Vicálvaro,2017,Total,30300,32104,62404,7799,70203,27245,27689,54934,6375,61309,1.1121306661772803,1.159449600924555,1.1359813594495212,1.223372549019608,1.1450684238855633
Villa de Vallecas,2004,0-24,5564,5306,10870,1704,12574,5564,5306,10870,1704,12574,1.0,1.0,1.0,1.0,1.0
Villa de Vallecas,2005,0-24,5337,5088,10425,1948,12373,5564,5306,10870,1704,12574,0.9592020129403307,0.9589144364869958,0.9590616375344986,1.1431924882629108,0.9840146333704469
Villa de Vallecas,2006,0-24,5158,4900,10058,2175,12233,5564,5306,10870,1704,12574,0.9270309130122214,0.9234828496042217,0.9252989880404784,1.2764084507042253,0.972880547160808
Villa de Vallecas,2007,0-24,4913,4598,9511,2134,11645,5564,5306,10870,1704,12574,0.8829978432782171,0.8665661515265737,0.8749770009199632,1.2523474178403755,0.9261173850803245
Villa de Vallecas,2008,0-24,5120,4795,9915,2765,12680,5564,5306,10870,1704,12574,0.9202012940330697,0.9036939313984169,0.9121435142594296,1.6226525821596245,1.0084300938444408
Villa de Vallecas,2009,0-24,5355,5042,10397,3065,13462,5564,5306,10870,1704,12574,0.9624370956146657,0.9502450056539766,0.9564857405703772,1.7987089201877935,1.0706219182439956
Villa de Vallecas,2010,0-24,5701,5282,10983,3058,14041,5564,5306,10870,1704,12574,1.0246225736879941,0.9954768186958161,1.010395584176633,1.7946009389671362,1.1166693176395737
Villa de Vallecas,2011,0-24,5763,5411,11174,2957,14131,5564,5306,10870,1704,12574,1.035765636232926,1.0197889182058046,1.0279668813247471,1.7353286384976525,1.1238269444886273
Villa de Vallecas,2012,0-24,5872,5509,11381,2495,13876,5564,5306,10870,1704,12574,1.055355859094177,1.0382585751978892,1.0470101195952162,1.4642018779342723,1.103547001749642
Villa de Vallecas,2013,0-24,5992,5588,11580,2267,13847,5564,5306,10870,1704,12574,1.0769230769230769,1.0531473803241613,1.0653173873045079,1.3303990610328638,1.1012406553205025
Villa de Vallecas,2014,0-24,6119,5683,11802,1955,13757,5564,5306,10870,1704,12574,1.099748382458663,1.0710516396532228,1.085740570377185,1.147300469483568,1.0940830284714491
Villa de Vallecas,2015,0-24,6232,5781,12013,1668,13681,5564,5306,10870,1704,12574,1.1200575125808772,1.0895212966453072,1.105151793928243,0.9788732394366197,1.0880388102433594
Villa de Vallecas,2016,0-24,6317,5930,12247,1630,13877,5564,5306,10870,1704,12574,1.135334291876348,1.1176027139087825,1.1266789328426863,0.9565727699530516,1.1036265309368538
Villa de Vallecas,2017,0-24,6438,6100,12538,1668,14206,5564,5306,10870,1704,12574,1.1570812365204888,1.1496419148134187,1.1534498620055198,0.9788732394366197,1.1297916335295053
Villa de Vallecas,2004,25-39,7448,7402,14850,2995,17845,7448,7402,14850,2995,17845,1.0,1.0,1.0,1.0,1.0
Villa de Vallecas,2005,25-39,7242,7211,14453,3603,18056,7448,7402,14850,2995,17845,0.9723415682062299,0.9741961631991354,0.9732659932659933,1.2030050083472454,1.0118240403474363
Villa de Vallecas,2006,25-39,7087,7068,14155,4272,18427,7448,7402,14850,2995,17845,0.951530612244898,0.9548770602539854,0.9531986531986532,1.4263772954924874,1.0326141776407958
Villa de Vallecas,2007,25-39,6758,6838,13596,4609,18205,7448,7402,14850,2995,17845,0.9073576799140709,0.9238043771953526,0.9155555555555556,1.53889816360601,1.0201737181283272
Villa de Vallecas,2008,25-39,7435,7652,15087,5322,20409,7448,7402,14850,2995,17845,0.9982545649838883,1.0337746554985139,1.015959595959596,1.7769616026711186,1.1436817035584197
Villa de Vallecas,2009,25-39,8868,9177,18045,6002,24047,7448,7402,14850,2995,17845,1.1906552094522018,1.2398000540394487,1.215151515151515,2.004006677796327,1.3475483328663491
Villa de Vallecas,2010,25-39,10410,10661,21071,6484,27555,7448,7402,14850,2995,17845,1.3976906552094521,1.4402864090786274,1.418922558922559,2.1649415692821368,1.544130008405716
Villa de Vallecas,2011,25-39,11228,11498,22726,6585,29311,7448,7402,14850,2995,17845,1.5075187969924813,1.553363955687652,1.5303703703703704,2.1986644407345577,1.6425329223872234
Villa de Vallecas,2012,25-39,11823,12154,23977,6095,30072,7448,7402,14850,2995,17845,1.587406015037594,1.6419886517157525,1.6146127946127946,2.035058430717863,1.6851779209862707
Villa de Vallecas,2013,25-39,12114,12477,24591,5634,30225,7448,7402,14850,2995,17845,1.6264769065520945,1.6856255066198325,1.6559595959595959,1.881135225375626,1.6937517511908098
Villa de Vallecas,2014,25-39,12027,12508,24535,5010,29545,7448,7402,14850,2995,17845,1.614795918367347,1.6898135639016483,1.6521885521885522,1.672787979966611,1.6556458391706361
Villa de Vallecas,2015,25-39,11640,12252,23892,4482,28374,7448,7402,14850,2995,17845,1.5628356605800215,1.6552283166711699,1.6088888888888888,1.4964941569282137,1.5900252171476603
Villa de Vallecas,2016,25-39,11475,12116,23591,4451,28042,7448,7402,14850,2995,17845,1.5406820622986037,1.6368549040799785,1.5886195286195286,1.486143572621035,1.5714205659848697
Villa de Vallecas,2017,25-39,11119,11636,22755,4392,27147,7448,7402,14850,2995,17845,1.4928839957035447,1.5720075655228316,1.5323232323232323,1.4664440734557596,1.5212664611936118
Villa de Vallecas,2004,40-64,9192,9612,18804,1250,20054,9192,9612,18804,1250,20054,1.0,1.0,1.0,1.0,1.0
Villa de Vallecas,2005,40-64,9298,9867,19165,1590,20755,9192,9612,18804,1250,20054,1.011531766753699,1.026529338327091,1.0191980429695808,1.272,1.0349556198264684
Villa de Vallecas,2006,40-64,9358,9917,19275,1926,21201,9192,9612,18804,1250,20054,1.018059181897302,1.031731169371619,1.0250478621569878,1.5408,1.0571955719557196
Villa de Vallecas,2007,40-64,9487,10153,19640,2081,21721,9192,9612,18804,1250,20054,1.0320931244560487,1.0562838119017894,1.0444586258242927,1.6648,1.0831255609853396
Villa de Vallecas,2008,40-64,9838,10506,20344,2587,22931,9192,9612,18804,1250,20054,1.070278503046127,1.0930087390761547,1.081897468623697,2.0696,1.1434626508427246
Villa de Vallecas,2009,40-64,10571,11248,21819,3018,24837,9192,9612,18804,1250,20054,1.1500217580504786,1.1702039117769454,1.160338225909381,2.4144,1.2385060337089857
Villa de Vallecas,2010,40-64,11217,11965,23182,3307,26489,9192,9612,18804,1250,20054,1.2203002610966058,1.2447981689554724,1.232822803658796,2.6456,1.3208836142415479
Villa de Vallecas,2011,40-64,11752,12535,24287,3573,27860,9192,9612,18804,1250,20054,1.278503046127067,1.3040990428630879,1.2915868964050201,2.8584,1.3892490276254115
Villa de Vallecas,2012,40-64,12335,13114,25449,3399,28848,9192,9612,18804,1250,20054,1.3419277632724107,1.3643362463587183,1.3533822590938098,2.7192,1.4385160067816893
Villa de Vallecas,2013,40-64,12907,13783,26690,3373,30063,9192,9612,18804,1250,20054,1.4041557876414272,1.4339367457344985,1.4193788555626463,2.6984,1.499102423456667
Villa de Vallecas,2014,40-64,13537,14341,27878,3235,31113,9192,9612,18804,1250,20054,1.4726936466492602,1.4919891801914273,1.4825569027866412,2.588,1.5514610551510921
Villa de Vallecas,2015,40-64,14307,15027,29334,3157,32491,9192,9612,18804,1250,20054,1.556462140992167,1.5633583021223472,1.5599872367581367,2.5256,1.6201755260795851
Villa de Vallecas,2016,40-64,15118,15815,30933,3257,34190,9192,9612,18804,1250,20054,1.6446910356832027,1.6453391593841031,1.645022335673261,2.6056,1.7048967786975167
Villa de Vallecas,2017,40-64,15875,16746,32621,3495,36116,9192,9612,18804,1250,20054,1.7270452567449956,1.7421972534332084,1.734790470112742,2.796,1.8009374688341477
